Selecao,CodigoCasa,Casa,odd_fracionaria,prob_implicita,prob_implicita_pct
Argentina,PP,Paddy Power,9/2,0.18181818181818182,18.181818181818183
Argentina,AKB,AK Bets,19/4,0.17391304347826086,17.391304347826086
Argentina,BF,Betfair,49/10,0.1694915254237288,16.94915254237288
Argentina,MA,Matchbook,24/5,0.1724137931034483,17.24137931034483
Spain,B3,bet365,6,0.14285714285714285,14.285714285714285
Spain,WH,William Hill,6,0.14285714285714285,14.285714285714285
Spain,UN,Unibet,6,0.14285714285714285,14.285714285714285
Spain,FR,Betfred,6,0.14285714285714285,14.285714285714285
Spain,EE,888sport,6,0.14285714285714285,14.285714285714285
Spain,SX,Spreadex,5,0.16666666666666666,16.666666666666664
Spain,LD,Ladbrokes,6,0.14285714285714285,14.285714285714285
Spain,VC,Bet Victor,6,0.14285714285714285,14.285714285714285
Spain,KN,BetMGM UK,6,0.14285714285714285,14.285714285714285
Spain,BY,Boylesports,6,0.14285714285714285,14.285714285714285
Spain,OE,10Bet,6,0.14285714285714285,14.285714285714285
Spain,S6,StarSports,11/2,0.15384615384615385,15.384615384615385
Spain,PUP,PricedUp,6,0.14285714285714285,14.285714285714285
Spain,SI,Sporting Index,5,0.16666666666666666,16.666666666666664
Spain,G5,BetGoodwin,11/2,0.15384615384615385,15.384615384615385
Spain,VE,Virgin Bet,6,0.14285714285714285,14.285714285714285
Spain,QN,QuinnBet,6,0.14285714285714285,14.285714285714285
Spain,WA,Betway,6,0.14285714285714285,14.285714285714285
Spain,CE,Coral,6,0.14285714285714285,14.285714285714285
Spain,BAH,BetAhoy,11/2,0.15384615384615385,15.384615384615385
Spain,BTT,BetTom,11/2,0.15384615384615385,15.384615384615385
Spain,BRS,BresBet,11/2,0.15384615384615385,15.384615384615385
Spain,SK,Sky Bet,11/2,0.15384615384615385,15.384615384615385
Spain,PP,Paddy Power,11/2,0.15384615384615385,15.384615384615385
Spain,AKB,AK Bets,11/2,0.15384615384615385,15.384615384615385
Spain,BF,Betfair,627/100,0.1375515818431912,13.75515818431912
Spain,MA,Matchbook,627/100,0.1375515818431912,13.75515818431912
England,B3,bet365,10,0.09090909090909091,9.090909090909092
England,WH,William Hill,9,0.1,10.0
England,UN,Unibet,10,0.09090909090909091,9.090909090909092
England,FR,Betfred,9,0.1,10.0
England,EE,888sport,17/2,0.10526315789473684,10.526315789473683
England,SX,Spreadex,11,0.08333333333333333,8.333333333333332
England,LD,Ladbrokes,9,0.1,10.0
England,VC,Bet Victor,6,0.14285714285714285,14.285714285714285
England,KN,BetMGM UK,9,0.1,10.0
England,BY,Boylesports,10,0.09090909090909091,9.090909090909092
England,OE,10Bet,10,0.09090909090909091,9.090909090909092
England,S6,StarSports,9,0.1,10.0
England,PUP,PricedUp,11,0.08333333333333333,8.333333333333332
England,SI,Sporting Index,11,0.08333333333333333,8.333333333333332
England,G5,BetGoodwin,17/2,0.10526315789473684,10.526315789473683
England,VE,Virgin Bet,9,0.1,10.0
England,QN,QuinnBet,10,0.09090909090909091,9.090909090909092
England,WA,Betway,11,0.08333333333333333,8.333333333333332
England,CE,Coral,9,0.1,10.0
England,BAH,BetAhoy,17/2,0.10526315789473684,10.526315789473683
England,BTT,BetTom,17/2,0.10526315789473684,10.526315789473683
England,BRS,BresBet,8,0.1111111111111111,11.11111111111111
England,SK,Sky Bet,10,0.09090909090909091,9.090909090909092
England,PP,Paddy Power,10,0.09090909090909091,9.090909090909092
England,AKB,AK Bets,11,0.08333333333333333,8.333333333333332
England,BF,Betfair,59/5,0.078125,7.8125
England,MA,Matchbook,113/10,0.08130081300813008,8.130081300813007
Brazil,B3,bet365,12,0.07692307692307693,7.6923076923076925
Brazil,WH,William Hill,11,0.08333333333333333,8.333333333333332
Brazil,UN,Unibet,11,0.08333333333333333,8.333333333333332
Brazil,FR,Betfred,12,0.07692307692307693,7.6923076923076925
Brazil,EE,888sport,11,0.08333333333333333,8.333333333333332
Brazil,SX,Spreadex,17/2,0.10526315789473684,10.526315789473683
Brazil,LD,Ladbrokes,10,0.09090909090909091,9.090909090909092
Brazil,VC,Bet Victor,12,0.07692307692307693,7.6923076923076925
Brazil,KN,BetMGM UK,11,0.08333333333333333,8.333333333333332
Brazil,BY,Boylesports,12,0.07692307692307693,7.6923076923076925
Brazil,OE,10Bet,12,0.07692307692307693,7.6923076923076925
Brazil,S6,StarSports,12,0.07692307692307693,7.6923076923076925
Brazil,PUP,PricedUp,13,0.07142857142857142,7.142857142857142
Brazil,SI,Sporting Index,17/2,0.10526315789473684,10.526315789473683
Brazil,G5,BetGoodwin,10,0.09090909090909091,9.090909090909092
Brazil,VE,Virgin Bet,11,0.08333333333333333,8.333333333333332
Brazil,QN,QuinnBet,11,0.08333333333333333,8.333333333333332
Brazil,WA,Betway,12,0.07692307692307693,7.6923076923076925
Brazil,CE,Coral,10,0.09090909090909091,9.090909090909092
Brazil,BAH,BetAhoy,10,0.09090909090909091,9.090909090909092
Brazil,BTT,BetTom,10,0.09090909090909091,9.090909090909092
Brazil,BRS,BresBet,12,0.07692307692307693,7.6923076923076925
Brazil,SK,Sky Bet,11,0.08333333333333333,8.333333333333332
Brazil,PP,Paddy Power,11,0.08333333333333333,8.333333333333332
Brazil,AKB,AK Bets,13,0.07142857142857142,7.142857142857142
Brazil,BF,Betfair,127/10,0.072992700729927,7.2992700729927
Brazil,MA,Matchbook,127/10,0.072992700729927,7.2992700729927
Portugal,B3,bet365,12,0.07692307692307693,7.6923076923076925
Portugal,WH,William Hill,11,0.08333333333333333,8.333333333333332
Portugal,UN,Unibet,12,0.07692307692307693,7.6923076923076925
Portugal,FR,Betfred,12,0.07692307692307693,7.6923076923076925
Portugal,EE,888sport,11,0.08333333333333333,8.333333333333332
Portugal,SX,Spreadex,14,0.06666666666666667,6.666666666666667
Portugal,LD,Ladbrokes,12,0.07692307692307693,7.6923076923076925
Portugal,VC,Bet Victor,10,0.09090909090909091,9.090909090909092
Portugal,KN,BetMGM UK,12,0.07692307692307693,7.6923076923076925
Portugal,BY,Boylesports,12,0.07692307692307693,7.6923076923076925
Portugal,OE,10Bet,11,0.08333333333333333,8.333333333333332
Portugal,S6,StarSports,14,0.06666666666666667,6.666666666666667
Portugal,PUP,PricedUp,14,0.06666666666666667,6.666666666666667
Portugal,SI,Sporting Index,14,0.06666666666666667,6.666666666666667
Portugal,G5,BetGoodwin,10,0.09090909090909091,9.090909090909092
Portugal,VE,Virgin Bet,12,0.07692307692307693,7.6923076923076925
Portugal,QN,QuinnBet,12,0.07692307692307693,7.6923076923076925
Portugal,WA,Betway,14,0.06666666666666667,6.666666666666667
Portugal,CE,Coral,12,0.07692307692307693,7.6923076923076925
Portugal,BAH,BetAhoy,10,0.09090909090909091,9.090909090909092
Portugal,BTT,BetTom,10,0.09090909090909091,9.090909090909092
Portugal,BRS,BresBet,14,0.06666666666666667,6.666666666666667
Portugal,SK,Sky Bet,14,0.06666666666666667,6.666666666666667
Portugal,PP,Paddy Power,14,0.06666666666666667,6.666666666666667
Portugal,AKB,AK Bets,15,0.0625,6.25
Portugal,BF,Betfair,76/5,0.06172839506172839,6.172839506172839
Portugal,MA,Matchbook,147/10,0.06369426751592357,6.369426751592357
Colombia,B3,bet365,25,0.038461538461538464,3.8461538461538463
Colombia,WH,William Hill,25,0.038461538461538464,3.8461538461538463
Colombia,UN,Unibet,25,0.038461538461538464,3.8461538461538463
Colombia,FR,Betfred,22,0.043478260869565216,4.3478260869565215
Colombia,EE,888sport,25,0.038461538461538464,3.8461538461538463
Colombia,SX,Spreadex,20,0.047619047619047616,4.761904761904762
Colombia,LD,Ladbrokes,20,0.047619047619047616,4.761904761904762
Colombia,VC,Bet Victor,20,0.047619047619047616,4.761904761904762
Colombia,KN,BetMGM UK,20,0.047619047619047616,4.761904761904762
Colombia,BY,Boylesports,25,0.038461538461538464,3.8461538461538463
Colombia,OE,10Bet,25,0.038461538461538464,3.8461538461538463
Colombia,S6,StarSports,25,0.038461538461538464,3.8461538461538463
Colombia,PUP,PricedUp,28,0.034482758620689655,3.4482758620689653
Colombia,SI,Sporting Index,20,0.047619047619047616,4.761904761904762
Colombia,G5,BetGoodwin,18,0.05263157894736842,5.263157894736842
Colombia,VE,Virgin Bet,20,0.047619047619047616,4.761904761904762
Colombia,QN,QuinnBet,25,0.038461538461538464,3.8461538461538463
Colombia,WA,Betway,25,0.038461538461538464,3.8461538461538463
Colombia,CE,Coral,20,0.047619047619047616,4.761904761904762
Colombia,BAH,BetAhoy,18,0.05263157894736842,5.263157894736842
Colombia,BTT,BetTom,18,0.05263157894736842,5.263157894736842
Colombia,BRS,BresBet,25,0.038461538461538464,3.8461538461538463
Colombia,SK,Sky Bet,20,0.047619047619047616,4.761904761904762
Colombia,PP,Paddy Power,20,0.047619047619047616,4.761904761904762
Colombia,AKB,AK Bets,28,0.034482758620689655,3.4482758620689653
Colombia,BF,Betfair,27,0.03571428571428571,3.571428571428571
Colombia,MA,Matchbook,27,0.03571428571428571,3.571428571428571
Mexico,B3,bet365,28,0.034482758620689655,3.4482758620689653
Mexico,WH,William Hill,28,0.034482758620689655,3.4482758620689653
Mexico,UN,Unibet,28,0.034482758620689655,3.4482758620689653
Mexico,FR,Betfred,28,0.034482758620689655,3.4482758620689653
Mexico,EE,888sport,28,0.034482758620689655,3.4482758620689653
Mexico,SX,Spreadex,20,0.047619047619047616,4.761904761904762
Mexico,LD,Ladbrokes,25,0.038461538461538464,3.8461538461538463
Mexico,VC,Bet Victor,28,0.034482758620689655,3.4482758620689653
Mexico,KN,BetMGM UK,20,0.047619047619047616,4.761904761904762
Mexico,BY,Boylesports,28,0.034482758620689655,3.4482758620689653
Mexico,OE,10Bet,25,0.038461538461538464,3.8461538461538463
Mexico,S6,StarSports,28,0.034482758620689655,3.4482758620689653
Mexico,PUP,PricedUp,28,0.034482758620689655,3.4482758620689653
Mexico,SI,Sporting Index,20,0.047619047619047616,4.761904761904762
Mexico,G5,BetGoodwin,25,0.038461538461538464,3.8461538461538463
Mexico,VE,Virgin Bet,20,0.047619047619047616,4.761904761904762
Mexico,QN,QuinnBet,28,0.034482758620689655,3.4482758620689653
Mexico,WA,Betway,25,0.038461538461538464,3.8461538461538463
Mexico,CE,Coral,25,0.038461538461538464,3.8461538461538463
Mexico,BAH,BetAhoy,25,0.038461538461538464,3.8461538461538463
Mexico,BTT,BetTom,25,0.038461538461538464,3.8461538461538463
Mexico,BRS,BresBet,28,0.034482758620689655,3.4482758620689653
Mexico,SK,Sky Bet,25,0.038461538461538464,3.8461538461538463
Mexico,PP,Paddy Power,25,0.038461538461538464,3.8461538461538463
Mexico,AKB,AK Bets,33,0.029411764705882353,2.941176470588235
Mexico,BF,Betfair,30,0.03225806451612903,3.225806451612903
Mexico,MA,Matchbook,28,0.034482758620689655,3.4482758620689653
USA,B3,bet365,28,0.034482758620689655,3.4482758620689653
USA,WH,William Hill,28,0.034482758620689655,3.4482758620689653
USA,UN,Unibet,33,0.029411764705882353,2.941176470588235
USA,FR,Betfred,28,0.034482758620689655,3.4482758620689653
USA,EE,888sport,28,0.034482758620689655,3.4482758620689653
USA,SX,Spreadex,22,0.043478260869565216,4.3478260869565215
USA,LD,Ladbrokes,20,0.047619047619047616,4.761904761904762
USA,VC,Bet Victor,33,0.029411764705882353,2.941176470588235
USA,KN,BetMGM UK,28,0.034482758620689655,3.4482758620689653
USA,BY,Boylesports,28,0.034482758620689655,3.4482758620689653
USA,OE,10Bet,28,0.034482758620689655,3.4482758620689653
USA,S6,StarSports,33,0.029411764705882353,2.941176470588235
USA,PUP,PricedUp,33,0.029411764705882353,2.941176470588235
USA,SI,Sporting Index,22,0.043478260869565216,4.3478260869565215
USA,G5,BetGoodwin,25,0.038461538461538464,3.8461538461538463
USA,VE,Virgin Bet,28,0.034482758620689655,3.4482758620689653
USA,QN,QuinnBet,28,0.034482758620689655,3.4482758620689653
USA,WA,Betway,25,0.038461538461538464,3.8461538461538463
USA,CE,Coral,20,0.047619047619047616,4.761904761904762
USA,BAH,BetAhoy,25,0.038461538461538464,3.8461538461538463
USA,BTT,BetTom,25,0.038461538461538464,3.8461538461538463
USA,BRS,BresBet,33,0.029411764705882353,2.941176470588235
USA,SK,Sky Bet,33,0.029411764705882353,2.941176470588235
USA,PP,Paddy Power,33,0.029411764705882353,2.941176470588235
USA,AKB,AK Bets,35,0.027777777777777776,2.7777777777777777
USA,BF,Betfair,38,0.02564102564102564,2.564102564102564
USA,MA,Matchbook,38,0.02564102564102564,2.564102564102564
Morocco,B3,bet365,33,0.029411764705882353,2.941176470588235
Morocco,WH,William Hill,28,0.034482758620689655,3.4482758620689653
Morocco,UN,Unibet,33,0.029411764705882353,2.941176470588235
Morocco,FR,Betfred,33,0.029411764705882353,2.941176470588235
Morocco,EE,888sport,28,0.034482758620689655,3.4482758620689653
Morocco,SX,Spreadex,16,0.058823529411764705,5.88235294117647
Morocco,LD,Ladbrokes,25,0.038461538461538464,3.8461538461538463
Morocco,VC,Bet Victor,33,0.029411764705882353,2.941176470588235
Morocco,KN,BetMGM UK,28,0.034482758620689655,3.4482758620689653
Morocco,BY,Boylesports,33,0.029411764705882353,2.941176470588235
Morocco,OE,10Bet,33,0.029411764705882353,2.941176470588235
Morocco,S6,StarSports,33,0.029411764705882353,2.941176470588235
Morocco,PUP,PricedUp,35,0.027777777777777776,2.7777777777777777
Morocco,SI,Sporting Index,16,0.058823529411764705,5.88235294117647
Morocco,G5,BetGoodwin,25,0.038461538461538464,3.8461538461538463
Morocco,VE,Virgin Bet,28,0.034482758620689655,3.4482758620689653
Morocco,QN,QuinnBet,33,0.029411764705882353,2.941176470588235
Morocco,WA,Betway,25,0.038461538461538464,3.8461538461538463
Morocco,CE,Coral,25,0.038461538461538464,3.8461538461538463
Morocco,BAH,BetAhoy,25,0.038461538461538464,3.8461538461538463
Morocco,BTT,BetTom,25,0.038461538461538464,3.8461538461538463
Morocco,BRS,BresBet,33,0.029411764705882353,2.941176470588235
Morocco,SK,Sky Bet,33,0.029411764705882353,2.941176470588235
Morocco,PP,Paddy Power,25,0.038461538461538464,3.8461538461538463
Morocco,AKB,AK Bets,35,0.027777777777777776,2.7777777777777777
Morocco,BF,Betfair,38,0.02564102564102564,2.564102564102564
Morocco,MA,Matchbook,36,0.02702702702702703,2.7027027027027026
Norway,B3,bet365,33,0.029411764705882353,2.941176470588235
Norway,WH,William Hill,33,0.029411764705882353,2.941176470588235
Norway,UN,Unibet,40,0.024390243902439025,2.4390243902439024
Norway,FR,Betfred,33,0.029411764705882353,2.941176470588235
Norway,EE,888sport,33,0.029411764705882353,2.941176470588235
Norway,SX,Spreadex,25,0.038461538461538464,3.8461538461538463
Norway,LD,Ladbrokes,25,0.038461538461538464,3.8461538461538463
Norway,VC,Bet Victor,50,0.0196078431372549,1.9607843137254901
Norway,KN,BetMGM UK,33,0.029411764705882353,2.941176470588235
Norway,BY,Boylesports,33,0.029411764705882353,2.941176470588235
Norway,OE,10Bet,33,0.029411764705882353,2.941176470588235
Norway,S6,StarSports,33,0.029411764705882353,2.941176470588235
Norway,PUP,PricedUp,50,0.0196078431372549,1.9607843137254901
Norway,SI,Sporting Index,25,0.038461538461538464,3.8461538461538463
Norway,G5,BetGoodwin,28,0.034482758620689655,3.4482758620689653
Norway,VE,Virgin Bet,33,0.029411764705882353,2.941176470588235
Norway,QN,QuinnBet,33,0.029411764705882353,2.941176470588235
Norway,WA,Betway,40,0.024390243902439025,2.4390243902439024
Norway,CE,Coral,25,0.038461538461538464,3.8461538461538463
Norway,BAH,BetAhoy,28,0.034482758620689655,3.4482758620689653
Norway,BTT,BetTom,28,0.034482758620689655,3.4482758620689653
Norway,BRS,BresBet,33,0.029411764705882353,2.941176470588235
Norway,SK,Sky Bet,40,0.024390243902439025,2.4390243902439024
Norway,PP,Paddy Power,40,0.024390243902439025,2.4390243902439024
Norway,AKB,AK Bets,50,0.0196078431372549,1.9607843137254901
Norway,BF,Betfair,48,0.02040816326530612,2.0408163265306123
Norway,MA,Matchbook,46,0.02127659574468085,2.127659574468085
Belgium,B3,bet365,40,0.024390243902439025,2.4390243902439024
Belgium,WH,William Hill,40,0.024390243902439025,2.4390243902439024
Belgium,UN,Unibet,60,0.01639344262295082,1.639344262295082
Belgium,FR,Betfred,50,0.0196078431372549,1.9607843137254901
Belgium,EE,888sport,40,0.024390243902439025,2.4390243902439024
Belgium,SX,Spreadex,22,0.043478260869565216,4.3478260869565215
Belgium,LD,Ladbrokes,33,0.029411764705882353,2.941176470588235
Belgium,VC,Bet Victor,50,0.0196078431372549,1.9607843137254901
Belgium,KN,BetMGM UK,40,0.024390243902439025,2.4390243902439024
Belgium,BY,Boylesports,40,0.024390243902439025,2.4390243902439024
Belgium,OE,10Bet,40,0.024390243902439025,2.4390243902439024
Belgium,S6,StarSports,40,0.024390243902439025,2.4390243902439024
Belgium,PUP,PricedUp,60,0.01639344262295082,1.639344262295082
Belgium,SI,Sporting Index,22,0.043478260869565216,4.3478260869565215
Belgium,G5,BetGoodwin,33,0.029411764705882353,2.941176470588235
Belgium,VE,Virgin Bet,40,0.024390243902439025,2.4390243902439024
Belgium,QN,QuinnBet,40,0.024390243902439025,2.4390243902439024
Belgium,WA,Betway,40,0.024390243902439025,2.4390243902439024
Belgium,CE,Coral,33,0.029411764705882353,2.941176470588235
Belgium,BAH,BetAhoy,33,0.029411764705882353,2.941176470588235
Belgium,BTT,BetTom,33,0.029411764705882353,2.941176470588235
Belgium,BRS,BresBet,40,0.024390243902439025,2.4390243902439024
Belgium,SK,Sky Bet,50,0.0196078431372549,1.9607843137254901
Belgium,PP,Paddy Power,50,0.0196078431372549,1.9607843137254901
Belgium,AKB,AK Bets,60,0.01639344262295082,1.639344262295082
Belgium,BF,Betfair,73,0.013513513513513514,1.3513513513513513
Belgium,MA,Matchbook,73,0.013513513513513514,1.3513513513513513
Switzerland,B3,bet365,66,0.014925373134328358,1.4925373134328357
Switzerland,WH,William Hill,66,0.014925373134328358,1.4925373134328357
Switzerland,UN,Unibet,70,0.014084507042253521,1.4084507042253522
Switzerland,FR,Betfred,66,0.014925373134328358,1.4925373134328357
Switzerland,EE,888sport,66,0.014925373134328358,1.4925373134328357
Switzerland,SX,Spreadex,80,0.012345679012345678,1.2345679012345678
Switzerland,LD,Ladbrokes,50,0.0196078431372549,1.9607843137254901
Switzerland,VC,Bet Victor,66,0.014925373134328358,1.4925373134328357
Switzerland,KN,BetMGM UK,66,0.014925373134328358,1.4925373134328357
Switzerland,BY,Boylesports,50,0.0196078431372549,1.9607843137254901
Switzerland,OE,10Bet,55,0.017857142857142856,1.7857142857142856
Switzerland,S6,StarSports,66,0.014925373134328358,1.4925373134328357
Switzerland,PUP,PricedUp,80,0.012345679012345678,1.2345679012345678
Switzerland,SI,Sporting Index,80,0.012345679012345678,1.2345679012345678
Switzerland,G5,BetGoodwin,40,0.024390243902439025,2.4390243902439024
Switzerland,VE,Virgin Bet,66,0.014925373134328358,1.4925373134328357
Switzerland,QN,QuinnBet,66,0.014925373134328358,1.4925373134328357
Switzerland,WA,Betway,66,0.014925373134328358,1.4925373134328357
Switzerland,CE,Coral,50,0.0196078431372549,1.9607843137254901
Switzerland,BAH,BetAhoy,40,0.024390243902439025,2.4390243902439024
Switzerland,BTT,BetTom,40,0.024390243902439025,2.4390243902439024
Switzerland,BRS,BresBet,66,0.014925373134328358,1.4925373134328357
Switzerland,SK,Sky Bet,80,0.012345679012345678,1.2345679012345678
Switzerland,PP,Paddy Power,66,0.014925373134328358,1.4925373134328357
Switzerland,AKB,AK Bets,50,0.0196078431372549,1.9607843137254901
Switzerland,BF,Betfair,97,0.01020408163265306,1.0204081632653061
Switzerland,MA,Matchbook,92,0.010752688172043012,1.0752688172043012
Canada,B3,bet365,250,0.00398406374501992,0.398406374501992
Canada,WH,William Hill,200,0.004975124378109453,0.4975124378109453
Canada,UN,Unibet,300,0.0033222591362126247,0.33222591362126247
Canada,FR,Betfred,200,0.004975124378109453,0.4975124378109453
Canada,EE,888sport,200,0.004975124378109453,0.4975124378109453
Canada,SX,Spreadex,200,0.004975124378109453,0.4975124378109453
Canada,LD,Ladbrokes,100,0.009900990099009901,0.9900990099009901
Canada,VC,Bet Victor,250,0.00398406374501992,0.398406374501992
Canada,KN,BetMGM UK,250,0.00398406374501992,0.398406374501992
Canada,BY,Boylesports,250,0.00398406374501992,0.398406374501992
Canada,OE,10Bet,250,0.00398406374501992,0.398406374501992
Canada,S6,StarSports,250,0.00398406374501992,0.398406374501992
Canada,PUP,PricedUp,350,0.002849002849002849,0.2849002849002849
Canada,SI,Sporting Index,200,0.004975124378109453,0.4975124378109453
Canada,G5,BetGoodwin,150,0.006622516556291391,0.6622516556291391
Canada,VE,Virgin Bet,250,0.00398406374501992,0.398406374501992
Canada,QN,QuinnBet,250,0.00398406374501992,0.398406374501992
Canada,WA,Betway,125,0.007936507936507936,0.7936507936507936
Canada,CE,Coral,100,0.009900990099009901,0.9900990099009901
Canada,BAH,BetAhoy,150,0.006622516556291391,0.6622516556291391
Canada,BTT,BetTom,150,0.006622516556291391,0.6622516556291391
Canada,BRS,BresBet,250,0.00398406374501992,0.398406374501992
Canada,SK,Sky Bet,250,0.00398406374501992,0.398406374501992
Canada,PP,Paddy Power,250,0.00398406374501992,0.398406374501992
Canada,AKB,AK Bets,350,0.002849002849002849,0.2849002849002849
Canada,BF,Betfair,352,0.0028328611898017,0.28328611898017
Canada,MA,Matchbook,342,0.0029154518950437317,0.2915451895043732
Egypt,B3,bet365,250,0.00398406374501992,0.398406374501992
Egypt,WH,William Hill,200,0.004975124378109453,0.4975124378109453
Egypt,UN,Unibet,300,0.0033222591362126247,0.33222591362126247
Egypt,FR,Betfred,200,0.004975124378109453,0.4975124378109453
Egypt,EE,888sport,200,0.004975124378109453,0.4975124378109453
Egypt,SX,Spreadex,300,0.0033222591362126247,0.33222591362126247
Egypt,LD,Ladbrokes,200,0.004975124378109453,0.4975124378109453
Egypt,VC,Bet Victor,250,0.00398406374501992,0.398406374501992
Egypt,KN,BetMGM UK,250,0.00398406374501992,0.398406374501992
Egypt,BY,Boylesports,250,0.00398406374501992,0.398406374501992
Egypt,OE,10Bet,250,0.00398406374501992,0.398406374501992
Egypt,S6,StarSports,250,0.00398406374501992,0.398406374501992
Egypt,PUP,PricedUp,400,0.0024937655860349127,0.24937655860349126
Egypt,SI,Sporting Index,300,0.0033222591362126247,0.33222591362126247
Egypt,G5,BetGoodwin,150,0.006622516556291391,0.6622516556291391
Egypt,VE,Virgin Bet,250,0.00398406374501992,0.398406374501992
Egypt,QN,QuinnBet,250,0.00398406374501992,0.398406374501992
Egypt,WA,Betway,200,0.004975124378109453,0.4975124378109453
Egypt,CE,Coral,200,0.004975124378109453,0.4975124378109453
Egypt,BAH,BetAhoy,150,0.006622516556291391,0.6622516556291391
Egypt,BTT,BetTom,150,0.006622516556291391,0.6622516556291391
Egypt,BRS,BresBet,250,0.00398406374501992,0.398406374501992
Egypt,SK,Sky Bet,250,0.00398406374501992,0.398406374501992
Egypt,PP,Paddy Power,250,0.00398406374501992,0.398406374501992
Egypt,AKB,AK Bets,400,0.0024937655860349127,0.24937655860349126
Egypt,BF,Betfair,411,0.0024271844660194173,0.24271844660194172
Egypt,MA,Matchbook,460,0.0021691973969631237,0.21691973969631237
Paraguay,B3,bet365,400,0.0024937655860349127,0.24937655860349126
Paraguay,WH,William Hill,350,0.002849002849002849,0.2849002849002849
Paraguay,UN,Unibet,400,0.0024937655860349127,0.24937655860349126
Paraguay,FR,Betfred,300,0.0033222591362126247,0.33222591362126247
Paraguay,EE,888sport,350,0.002849002849002849,0.2849002849002849
Paraguay,SX,Spreadex,300,0.0033222591362126247,0.33222591362126247
Paraguay,LD,Ladbrokes,200,0.004975124378109453,0.4975124378109453
Paraguay,VC,Bet Victor,250,0.00398406374501992,0.398406374501992
Paraguay,KN,BetMGM UK,250,0.00398406374501992,0.398406374501992
Paraguay,BY,Boylesports,400,0.0024937655860349127,0.24937655860349126
Paraguay,OE,10Bet,350,0.002849002849002849,0.2849002849002849
Paraguay,S6,StarSports,400,0.0024937655860349127,0.24937655860349126
Paraguay,PUP,PricedUp,500,0.001996007984031936,0.19960079840319359
Paraguay,SI,Sporting Index,300,0.0033222591362126247,0.33222591362126247
Paraguay,G5,BetGoodwin,200,0.004975124378109453,0.4975124378109453
Paraguay,VE,Virgin Bet,250,0.00398406374501992,0.398406374501992
Paraguay,QN,QuinnBet,350,0.002849002849002849,0.2849002849002849
Paraguay,WA,Betway,250,0.00398406374501992,0.398406374501992
Paraguay,CE,Coral,200,0.004975124378109453,0.4975124378109453
